ID,predicted_price
PU-1,1.654163113637344
PU-2,1.7045018030945986
PU-3,2.6702942155431626
PU-4,1.5471534847580393
PU-5,3.7857572954340704
PU-6,1.6532580318609875
PU-7,1.990432755866023
PU-8,1.7394072529217177
PU-9,1.355315314870461
PU-10,1.6315896150001272
PU-11,0.9879771457887152
PU-12,3.8081290583128564
PU-13,1.0826153395352502
PU-14,2.0106118709561955
PU-15,1.5448134243946192
PU-16,0.8737370007200127
PU-17,3.8549576362948135
PU-18,2.770716053532784
PU-19,1.1591320730952455
PU-20,2.942419491002191
PU-21,1.6008376655025345
PU-22,2.793233661813549
PU-23,2.794322281586038
PU-24,2.2720118685811257
PU-25,2.4761601571414045
PU-26,2.0911646606040915
PU-27,2.2180858789327633
PU-28,1.5405584392952696
PU-29,2.790268847906271
PU-30,1.7433922994714035
PU-31,3.8403568452346413
PU-32,1.2448059519077022
PU-33,2.8248622298633452
PU-34,1.6783881506157814
PU-35,1.6670229521330662
PU-36,1.4424841299372289
PU-37,1.5675640678744964
PU-38,3.829605474940648
PU-39,2.5275614449090225
PU-40,2.359491457206971
PU-41,1.8816665592692396
PU-42,1.2652101979101953
PU-43,1.4104725922246295
PU-44,1.837057687235816
PU-45,1.7577572055999953
PU-46,0.9288533191204084
PU-47,1.4554000953107433
PU-48,1.3724120574883203
PU-49,0.8123679686829044
PU-50,2.551442749820119
PU-51,2.815662686384842
PU-52,1.9702201972729618
PU-53,1.9180386585534566
PU-54,2.2714572644769206
PU-55,0.949196807242103
PU-56,4.410572964326899
PU-57,3.1651517557339615
PU-58,2.495953212125166
PU-59,1.8082060083787428
PU-60,2.478737945870347
PU-61,1.3044980774528903
PU-62,1.455129219940265
PU-63,2.17210810183114
PU-64,1.308349235476396
PU-65,4.188434418762194
PU-66,2.007545952451719
PU-67,1.7301681022820676
PU-68,1.121464225016006
PU-69,1.4190021226869212
PU-70,1.9437830953408282
PU-71,1.7369263394273908
PU-72,2.4551484325071726
PU-73,1.402387782492714
PU-74,2.6081398282498034
PU-75,1.7224717174783248
PU-76,0.9353699604493835
PU-77,2.2285068927143463
PU-78,1.0196136189571485
PU-79,1.472473261650395
PU-80,1.2321818605083645
PU-81,1.3317480767163372
PU-82,1.5402926702015334
PU-83,1.5416171400738352
PU-84,1.9809852747198047
PU-85,3.52166926049346
PU-86,1.0742442756773505
PU-87,2.7509521206417724
PU-88,1.1553832935523642
PU-89,2.78451989513597
PU-90,3.3630063620980115
PU-91,0.7861769578393377
PU-92,0.8806243687528265
PU-93,2.870933063327651
PU-94,1.5070474643378724
PU-95,2.022704388109406
PU-96,1.6817209813214604
PU-97,1.4298665684185001
PU-98,2.235785700054228
PU-99,2.0043167412481107
PU-100,0.9221861169353477
PU-101,1.4289303296146139
PU-102,1.2771840478802743
PU-103,1.3829481111328903
PU-104,1.4486208556029971
PU-105,2.235002337406458
PU-106,1.308060881290623
PU-107,0.8170613659881731
PU-108,1.4945404406212364
PU-109,1.7873357643458867
PU-110,1.6017606817641377
PU-111,1.3083439771940535
PU-112,2.2113907894224343
PU-113,1.7423391531643555
PU-114,1.842678861951577
PU-115,1.8746916802405231
PU-116,1.6223752167177745
PU-117,1.7545534032115535
PU-118,1.3390284841625353
PU-119,1.173427168226706
PU-120,1.4588234111387963
PU-121,1.0936287888025893
PU-122,2.142854893239028
PU-123,2.5793874945287834
PU-124,2.260276401031824
PU-125,1.9545554819401707
PU-126,3.805314185343657
PU-127,1.8653995714499394
PU-128,1.8643109857362432
PU-129,1.3355268895439432
PU-130,1.1772675298613478
PU-131,2.106047197313331
PU-132,1.009573831548784
PU-133,1.7968984338545473
PU-134,1.50643456450738
PU-135,2.1342529956838416
PU-136,1.910236521616456
PU-137,1.6166276544005596
PU-138,2.0049904702462604
PU-139,1.322198216089609
PU-140,2.4425516603240696
PU-141,3.741125692725264
PU-142,0.9037353131146788
PU-143,2.3550013621465733
PU-144,1.2662244752750917
PU-145,1.9349992348397413
PU-146,1.7334773486083
PU-147,2.0076333148316152
PU-148,0.9469800054683967
PU-149,1.1815010332474738
PU-150,1.8549963347198488
PU-151,1.2050387048724982
PU-152,1.7918244762364437
PU-153,2.3066433677316147
PU-154,1.5020990828628842
PU-155,3.2319868130987963
PU-156,1.7857482238501636
PU-157,1.2034489870187717
PU-158,1.335591417555134
PU-159,5.627304338947498
PU-160,1.5953971994136098
PU-161,0.9411509844411619
PU-162,1.8972109479898336
PU-163,0.9968423246083954
PU-164,3.608153265003121
PU-165,3.814570241738073
PU-166,1.3055540745650542
PU-167,1.4092469885682977
PU-168,5.092236987951552
PU-169,1.8901779058984054
PU-170,0.9700251047221115
PU-171,2.2908411532555495
PU-172,1.695099741038539
PU-173,2.282114390360268
PU-174,1.3831799195709584
PU-175,1.2723878242143178
PU-176,1.8922000449599574
PU-177,2.502098804240116
PU-178,2.1407463174463177
PU-179,1.6366987205654633
PU-180,1.7733979601742502
PU-181,0.9096510615148982
PU-182,2.8091876659315167
PU-183,1.9214503572762143
PU-184,2.4032456714910713
PU-185,1.7681998582874803
PU-186,4.497794800999075
PU-187,2.3324536776407614
PU-188,1.2768271252173142
PU-189,0.910957224836288
PU-190,1.6735172073326499
PU-191,3.2942674054912056
PU-192,1.1484561894563972
PU-193,1.4092374470029374
PU-194,0.9565726473152024
PU-195,1.7879631730261725
PU-196,2.71625480404996
PU-197,3.9517055638509992
PU-198,1.271102711147917
PU-199,1.7895058916955977
PU-200,1.5028505422279244
PU-201,2.921094131229438
PU-202,0.8115014267314263
PU-203,3.500863281544606
PU-204,1.7719943760681767
PU-205,1.341258318923092
PU-206,1.3794893952594338
PU-207,1.6532448551553134
PU-208,1.9413147170582816
PU-209,3.519779366597733
PU-210,2.2235488633068217
PU-211,1.1979038636217116
PU-212,1.692159576730274
PU-213,1.584588794329699
PU-214,1.6243918418455299
PU-215,2.6497531549648197
PU-216,1.1433992937930342
PU-217,1.817005426808338
PU-218,2.2565651398633233
PU-219,1.3998938824008644
PU-220,1.3552247661856751
PU-221,1.3870343682026427
PU-222,2.178714607617595
PU-223,1.2908723907753767
PU-224,2.025318399082243
PU-225,1.6177866186976886
PU-226,1.7381283234369518
PU-227,1.761881175939293
PU-228,2.592105792891767
PU-229,2.0601967909286394
PU-230,0.8993963521999916
PU-231,1.5701145602606097
PU-232,1.236144505878427
PU-233,2.0056915916422007
PU-234,1.7186052971137662
PU-235,1.2494327100451208
PU-236,2.224525796687881
PU-237,2.665052345757549
PU-238,2.9533039337602407
PU-239,2.192890416567604
PU-240,3.7389778506415188
PU-241,3.001236910629257
PU-242,2.5945998840182107
PU-243,3.104052709133872
PU-244,1.5143399168302887
PU-245,1.5413218407489564
PU-246,2.9836089935834744
PU-247,1.1233802926938063
PU-248,0.8644020558187803
PU-249,1.1087732939721184
PU-250,2.647827618494571
PU-251,3.443931108617572
PU-252,3.727642476819819
PU-253,1.2153346499405977
PU-254,1.9615167584573285
PU-255,2.0117917123469176
PU-256,2.5041856329826775
PU-257,1.603805135083689
PU-258,3.6171694609972884
PU-259,1.5507590199391388
PU-260,2.8954673751057203
PU-261,1.296933977101283
PU-262,2.15458525010416
PU-263,1.8201605443312856
PU-264,1.5664891192624477
PU-265,1.0349466756893277
PU-266,3.284461976268973
PU-267,2.772409568656694
PU-268,1.9219112062297994
PU-269,2.695898890712209
PU-270,1.6129318840334725
PU-271,3.0739943633851556
PU-272,1.95696484705121
PU-273,1.827364379144462
PU-274,2.5444889668296096
PU-275,3.0979236139304565
PU-276,2.1757571558951003
PU-277,1.6758354182101665
PU-278,1.1527687333713867
PU-279,2.0474997900377514
PU-280,1.2237803036629837
PU-281,0.9682986977640906
PU-282,1.7614563854673309
PU-283,1.1712071557875026
PU-284,2.3012551711793114
PU-285,1.805242662883973
PU-286,3.694392209466922
PU-287,1.7757685450957048
PU-288,1.1209216248061087
PU-289,1.2681639830206228
PU-290,1.0358134040337834
PU-291,2.1666691424073248
PU-292,2.8925904628430157
PU-293,1.0684392127233415
PU-294,1.7745787760260623
PU-295,4.188217640434438
PU-296,1.6363204721483748
PU-297,1.140558634460593
PU-298,1.2145114227075395
PU-299,1.8493288404078365
PU-300,2.518480149885264
PU-301,0.9101483963203436
PU-302,1.2814699646747363
PU-303,1.018666706436283
PU-304,2.698319187062549
PU-305,1.6574024477888543
PU-306,2.2015305880446987
PU-307,5.247876306512734
PU-308,1.4849784249982045
PU-309,1.687112078268807
PU-310,4.977140456699871
PU-311,4.437965791419379
PU-312,4.260499744254892
PU-313,3.817593982834485
PU-314,3.003711411357592
PU-315,4.714639240388007
PU-316,1.8426458607680585
PU-317,1.8259817345180933
PU-318,1.045707465928694
PU-319,2.1181163767374636
PU-320,1.1482713403575915
PU-321,1.799978977419274
PU-322,1.5132955874086529
PU-323,3.6005578442909476
PU-324,1.1037701386038699
PU-325,2.5539308218603813
PU-326,2.333727220480854
PU-327,2.6492166658890968
PU-328,1.3654184644114058
PU-329,1.7967159489655768
PU-330,3.6572608672996694
PU-331,1.6201361387426858
PU-332,2.375067528747639
PU-333,2.8711551661693773
PU-334,1.5972160380475364
PU-335,0.9674727492614765
PU-336,1.254867332129396
PU-337,2.175222752534866
PU-338,1.866425192271141
PU-339,2.931939986240254
PU-340,1.155648312792861
PU-341,1.2577731018168823
PU-342,1.0328320596752611
PU-343,1.0114997816171702
PU-344,0.967335537344623
PU-345,2.4808859844450994
PU-346,1.2884566662321741
PU-347,0.9070350031991894
PU-348,0.9729275602279983
PU-349,2.3217697846727763
PU-350,1.0077883004686752
PU-351,2.3869159687490256
PU-352,1.8400179440659503
PU-353,1.79204861455772
PU-354,1.720411765038936
PU-355,1.138916215479214
PU-356,3.614764117516451
PU-357,1.073299804075164
PU-358,1.7756624819916258
PU-359,1.8976558090266162
PU-360,2.933292621436893
PU-361,0.8368710107385625
PU-362,1.1657005537165566
PU-363,1.0018823188883066
PU-364,1.354366836072677
PU-365,2.2240467341258534
PU-366,6.27813452511988
PU-367,3.100384172035658
PU-368,1.5116150116750058
PU-369,1.4136234908282541
PU-370,3.0137403556169744
PU-371,2.2267359263336006
PU-372,1.7572406356550005
PU-373,1.7222552942592484
PU-374,2.190079385930957
PU-375,1.2566885203528888
PU-376,3.6303232256198394
PU-377,1.4423677249160174
PU-378,2.2787704212513793
PU-379,1.8837967180532345
PU-380,1.8955100351991305
PU-381,2.2035993011848696
PU-382,2.2763144198882475
PU-383,1.6285341013869252
PU-384,5.863212055457813
PU-385,1.6027403866329506
PU-386,1.15259831390571
PU-387,1.0577166742329156
PU-388,1.1639138175476886
PU-389,1.1335023202449666
PU-390,1.264781521600249
PU-391,1.6124464194340764
PU-392,1.5936383290003777
PU-393,4.469648583822913
PU-394,1.5072105626491
PU-395,1.6198103482144757
PU-396,2.210812297450061
PU-397,2.2534453039463607
PU-398,1.1850572656458307
PU-399,1.4553951696763623
PU-400,1.009147685743139
PU-401,1.3469884689989178
PU-402,1.5622352540354272
PU-403,1.2778225529391474
PU-404,1.2749371149223698
PU-405,3.0483094131381363
PU-406,1.7098242097145293
PU-407,1.7995855835871262
PU-408,1.885395426623248
PU-409,1.4560660000263237
PU-410,1.7026548642629253
PU-411,3.7423654622573372
PU-412,1.7458268068187737
PU-413,1.7489689691745784
PU-414,1.8128762781593413
PU-415,1.8687419203792257
PU-416,1.2517871328494343
PU-417,1.1417008264845276
PU-418,2.361919503370865
PU-419,1.9497608199475314
PU-420,0.8538478098179816
PU-421,2.051790613411468
PU-422,3.4513751191063746
PU-423,0.8661681569049058
PU-424,3.041829039999178
PU-425,1.7904164512363356
PU-426,1.1450791279046688
PU-427,1.4289365169494597
PU-428,1.5673254267271381
PU-429,1.4890191363946899
PU-430,1.3541744976112786
PU-431,3.9741176426473768
PU-432,1.8943960616063984
PU-433,3.4146582142164905
PU-434,2.0277537810574646
PU-435,1.4409497212199183
PU-436,1.6346057106625858
PU-437,2.7361445825641333
PU-438,2.3899655700550797
PU-439,1.895728225355613
PU-440,1.843604900799347
PU-441,1.4564763549532207
PU-442,1.8073809619175993
PU-443,2.997483732533902
PU-444,1.7660299528099825
PU-445,1.2291482642123743
PU-446,4.307757830817349
PU-447,4.592387798985714
PU-448,3.0752078920019965
PU-449,0.8965406717972217
PU-450,0.8924394249669195
PU-451,1.1826938691924458
PU-452,1.1920929517543577
PU-453,0.962639551206666
PU-454,2.280815604510474
PU-455,1.9549051724525675
PU-456,3.839140079009864
PU-457,1.6510335759365093
PU-458,1.1621511781127107
PU-459,1.391798203180683
PU-460,1.6720530956156243
PU-461,1.8661980864954961
PU-462,1.9427609150047773
PU-463,1.3291208126851186
PU-464,1.3191266089747729
PU-465,2.643710564965046
PU-466,0.9578668605800598
PU-467,2.3790495027066227
PU-468,1.641449552964919
PU-469,1.2638316703087904
PU-470,2.1445742211362755
PU-471,1.0718690799233705
PU-472,1.651211885603281
PU-473,1.6145658675041654
PU-474,1.9197613978969235
PU-475,1.7967697167561378
PU-476,0.9799113290067041
PU-477,1.2611199304462244
PU-478,1.5639698507860518
PU-479,1.2486949776082132
PU-480,0.9014007565168073
PU-481,1.132262381255427
PU-482,2.484636537233113
PU-483,2.2350677999749733
PU-484,1.6602281487673562
PU-485,1.2776026184725318
PU-486,1.101968070552205
PU-487,2.366702038386959
PU-488,1.0908705823117242
PU-489,1.8661673424568155
PU-490,2.94210261760921
PU-491,2.1037197331395627
PU-492,1.9507826099113343
PU-493,0.8739480902375745
PU-494,1.091796009838499
PU-495,1.6076811961206068
PU-496,2.515254923956614
PU-497,1.7135464271731982
PU-498,1.7000214878906459
PU-499,1.6748794754349365
PU-500,1.6533379140466378
PU-501,4.58694199857245
PU-502,2.096275848037544
PU-503,1.412713601400138
PU-504,1.8045327598758227
PU-505,1.925044861370367
PU-506,2.166079328513125
PU-507,1.073087783118606
PU-508,1.4741029011748534
PU-509,1.399611810394686
PU-510,3.498336892928083
PU-511,1.3438721353888694
PU-512,2.8858827244465783
PU-513,1.5141979291003582
PU-514,1.1619615247730148
PU-515,1.848413063924747
PU-516,1.2529996661411047
PU-517,1.0983305950902476
PU-518,0.9324774171709157
PU-519,1.882426728939667
PU-520,3.5747466021972043
PU-521,1.6121689711198057
PU-522,1.4209770847561243
PU-523,2.1779657622491513
PU-524,3.629983892457674
PU-525,2.8709560096689137
PU-526,4.222985119341055
PU-527,2.3190141028157987
PU-528,1.3833306938087397
PU-529,1.951714129297623
PU-530,0.9958239711809505
PU-531,2.322863369079377
PU-532,2.0646394292826376
PU-533,2.0635204314876123
PU-534,1.7628614310439115
PU-535,1.6345742796341614
PU-536,1.7550014429076641
PU-537,1.6521817060090578
PU-538,1.5705985410651317
PU-539,1.199245720136631
PU-540,1.2940864226784818
PU-541,1.0403331308967072
PU-542,0.9241758064642783
PU-543,2.0733182614453036
PU-544,1.6327245448709136
PU-545,1.1613923259046979
