ID,predicted_price
PU-1,1.6758288968966792
PU-2,1.6597693672855496
PU-3,2.648275546443946
PU-4,1.5768560893059187
PU-5,3.867663698746971
PU-6,1.6264755926844516
PU-7,1.9860590715385822
PU-8,1.7469149714949628
PU-9,1.374967616737071
PU-10,1.6271711868046512
PU-11,0.9789395591495493
PU-12,3.8823476413832205
PU-13,1.0139260465978917
PU-14,1.942773516597276
PU-15,1.4944265493075137
PU-16,0.8626826176185736
PU-17,3.7982401804062302
PU-18,2.7367022437777386
PU-19,1.1622586682904505
PU-20,3.0279022056116642
PU-21,1.6147220342553372
PU-22,2.7510110740799543
PU-23,2.8040400786865427
PU-24,2.197003718545093
PU-25,2.4841298875268474
PU-26,2.0440858923117813
PU-27,2.1758717294377603
PU-28,1.5726743825838174
PU-29,2.8213795497414598
PU-30,1.7667326029937327
PU-31,3.7645761699564972
PU-32,1.2816411458555461
PU-33,2.8657012328070155
PU-34,1.6413631762903902
PU-35,1.692542934665069
PU-36,1.4083204076756148
PU-37,1.569380183856442
PU-38,3.805710154567767
PU-39,2.4448785982874908
PU-40,2.3296094033286514
PU-41,1.8823439587601873
PU-42,1.2523642885109856
PU-43,1.4416648937786722
PU-44,1.8648610684636315
PU-45,1.7564672072478626
PU-46,0.9440284540877387
PU-47,1.484275326824934
PU-48,1.393148581173341
PU-49,0.8031350160344122
PU-50,2.5215330313812987
PU-51,2.7056422792751995
PU-52,2.0772187915198184
PU-53,1.8598667082916625
PU-54,2.2512474408177257
PU-55,0.9207087924149587
PU-56,4.308382227367002
PU-57,3.2304607244595926
PU-58,2.5479820448217154
PU-59,1.774414021674695
PU-60,2.4912918966376356
PU-61,1.2941184841108127
PU-62,1.4152044893143294
PU-63,2.151802868273777
PU-64,1.3101753922205366
PU-65,4.262590079087318
PU-66,1.8752555633579508
PU-67,1.624305181500428
PU-68,1.1735596306476044
PU-69,1.5048273288470833
PU-70,1.928921872235574
PU-71,1.736183264710252
PU-72,2.4588358083862674
PU-73,1.3119791844439246
PU-74,2.510374449546641
PU-75,1.7570828839884403
PU-76,0.9102973674907652
PU-77,2.1946027836574777
PU-78,0.9954554478359311
PU-79,1.4450248762671782
PU-80,1.2602604567662068
PU-81,1.2849952972001752
PU-82,1.5805081483935777
PU-83,1.5115951811993187
PU-84,1.9656368919682785
PU-85,3.448663301239885
PU-86,1.0599531205012507
PU-87,2.694543751111784
PU-88,1.1348362765581281
PU-89,2.740036649899925
PU-90,3.3257841051589394
PU-91,0.7787400603760186
PU-92,0.890326873040942
PU-93,2.9103028534964026
PU-94,1.5294365446428044
PU-95,1.9981550855651635
PU-96,1.657934667191474
PU-97,1.3950582916987608
PU-98,2.2812345249090606
PU-99,2.058765889588718
PU-100,0.9569800007709142
PU-101,1.329022430270624
PU-102,1.3377042132431727
PU-103,1.342218101660046
PU-104,1.6052895079542615
PU-105,2.3368962697973497
PU-106,1.3057347754895874
PU-107,0.7637083876287788
PU-108,1.4656064647653022
PU-109,1.7757601813151715
PU-110,1.5766592422001733
PU-111,1.3144997227069763
PU-112,2.2197778816302054
PU-113,1.7320306876947416
PU-114,1.839076045877121
PU-115,1.8956752716971381
PU-116,1.637257562710129
PU-117,1.7478656480475532
PU-118,1.3269608567471074
PU-119,1.158673379402736
PU-120,1.5013048118789987
PU-121,1.0756366779150346
PU-122,2.1401519875286583
PU-123,2.638360244383425
PU-124,2.294938628519732
PU-125,2.0259774085230515
PU-126,3.8928269700989704
PU-127,1.8770130179891737
PU-128,1.8544238892485931
PU-129,1.2948242186555754
PU-130,1.19631324242044
PU-131,2.081693922667499
PU-132,1.0413909628327673
PU-133,1.8590991611524552
PU-134,1.529390431067899
PU-135,1.9932293658197144
PU-136,1.9233858901608611
PU-137,1.5482280721715473
PU-138,1.987154774877715
PU-139,1.301356470207239
PU-140,2.381578320499374
PU-141,3.7441158057961412
PU-142,0.8771016696298592
PU-143,2.366468079715234
PU-144,1.249425006212281
PU-145,1.9170152101676288
PU-146,1.7369602255920278
PU-147,2.0251058868771814
PU-148,0.9522315990633626
PU-149,1.1643361967993238
PU-150,1.8637000674242183
PU-151,1.1833494576093735
PU-152,1.9697791300730103
PU-153,2.2825427259067466
PU-154,1.4674904541246603
PU-155,3.2591506832191928
PU-156,1.8417086825427724
