ID,predicted_price
PU-1,1.9943318
PU-2,2.055359
PU-3,1.9943318
PU-4,1.9943318
PU-5,1.9943318
PU-6,1.9943318
PU-7,1.9943318
PU-8,1.9943318
PU-9,1.9943318
PU-10,1.9943318
PU-11,1.9943318
PU-12,1.9943318
PU-13,1.9943318
PU-14,1.9943318
PU-15,1.9943318
PU-16,2.0375738
PU-17,1.9943318
PU-18,1.9943318
PU-19,2.0535865
PU-20,2.0503206
PU-21,2.0508919
PU-22,1.9943318
PU-23,1.9943318
PU-24,1.9943318
PU-25,1.9943318
PU-26,1.9943318
PU-27,1.9943318
PU-28,1.9943318
PU-29,1.9943318
PU-30,1.9943318
PU-31,1.9943318
PU-32,1.9943318
PU-33,1.9943318
PU-34,1.9943318
PU-35,1.9943318
PU-36,1.9943318
PU-37,1.9943318
PU-38,1.9943318
PU-39,1.9943318
PU-40,1.9943318
PU-41,1.9943318
PU-42,1.9943318
PU-43,1.9943318
PU-44,1.9943318
PU-45,1.9943318
PU-46,1.9943318
PU-47,1.9943318
PU-48,2.0287993
PU-49,1.9943318
PU-50,1.9943318
PU-51,2.0327387
PU-52,2.0261526
PU-53,1.9943318
PU-54,1.9943318
PU-55,1.9943318
PU-56,1.9943318
PU-57,2.056008
PU-58,1.9943318
PU-59,1.9943318
PU-60,2.0590086
PU-61,1.9943318
PU-62,2.0556087
PU-63,1.9943318
PU-64,1.9943318
PU-65,1.9943318
PU-66,1.9943318
PU-67,1.9943318
PU-68,1.9943318
PU-69,1.9943318
PU-70,2.02179
PU-71,1.9943318
PU-72,1.9943318
PU-73,1.9943318
PU-74,1.9943318
PU-75,1.9943318
PU-76,1.9943318
PU-77,1.9943318
PU-78,1.9943318
PU-79,1.9943318
PU-80,1.9943318
PU-81,1.9943318
PU-82,1.9943318
PU-83,1.9943318
PU-84,1.9943318
PU-85,1.9943318
PU-86,2.0087943
PU-87,1.9943318
PU-88,1.9943318
PU-89,1.9943318
PU-90,1.9943318
PU-91,1.9943318
PU-92,1.9943318
PU-93,1.9943318
PU-94,1.9943318
PU-95,1.9943318
PU-96,1.9943318
PU-97,1.9943318
PU-98,1.9943318
PU-99,1.9943318
PU-100,1.9943318
PU-101,1.9943318
PU-102,2.0347676
PU-103,1.9943318
PU-104,1.9943318
PU-105,2.0513368
PU-106,1.9943318
PU-107,1.9943318
PU-108,1.9943318
PU-109,1.9943318
PU-110,1.9943318
PU-111,1.9943318
PU-112,1.9943318
PU-113,2.0335245
PU-114,1.9943318
PU-115,2.01738
PU-116,1.9943318
PU-117,1.9943318
PU-118,2.0265524
PU-119,1.9943318
PU-120,1.9943318
PU-121,1.9943318
PU-122,2.0636687
PU-123,1.9943318
PU-124,1.9943318
PU-125,1.9943318
PU-126,1.9943318
PU-127,1.9943318
PU-128,2.020511
PU-129,2.055776
PU-130,1.9943318
PU-131,1.9943318
PU-132,1.9943318
PU-133,1.9943318
PU-134,2.0162973
PU-135,1.9943318
PU-136,1.9943318
PU-137,1.9943318
PU-138,1.9943318
PU-139,1.9943318
PU-140,2.0724077
PU-141,1.9943318
PU-142,1.9943318
PU-143,1.9943318
PU-144,2.0267158
PU-145,1.9943318
PU-146,1.9943318
PU-147,1.9943318
PU-148,2.0620723
PU-149,1.9943318
PU-150,1.9943318
PU-151,2.0410428
PU-152,1.9943318
PU-153,1.9943318
PU-154,1.9943318
PU-155,2.0279043
PU-156,1.9943318
PU-157,1.9943318
PU-158,2.0435169
PU-159,2.0575113
PU-160,1.9943318
PU-161,1.9943318
PU-162,2.0477204
PU-163,2.0153584
PU-164,1.9943318
PU-165,1.9943318
PU-166,1.9943318
PU-167,2.0630102
PU-168,1.9943318
PU-169,1.9943318
PU-170,1.9943318
PU-171,1.9943318
PU-172,1.9943318
PU-173,2.0159054
PU-174,1.9943318
PU-175,1.9943318
PU-176,1.9943318
PU-177,1.9943318
PU-178,1.9943318
PU-179,1.9943318
PU-180,1.9943318
PU-181,1.9943318
PU-182,1.9943318
PU-183,1.9943318
PU-184,1.9943318
PU-185,2.021739
PU-186,1.9943318
PU-187,1.9943318
PU-188,1.9943318
PU-189,2.0518456
PU-190,2.0498667
PU-191,2.052491
PU-192,1.9943318
PU-193,1.9943318
PU-194,1.9943318
PU-195,1.9943318
PU-196,1.9943318
PU-197,1.9943318
PU-198,1.9943318
PU-199,1.9943318
PU-200,1.9943318
PU-201,1.9943318
PU-202,1.9943318
PU-203,1.9943318
PU-204,2.0262814
PU-205,1.9943318
PU-206,2.0234404
PU-207,1.9943318
PU-208,2.0120935
PU-209,1.9943318
PU-210,1.9943318
PU-211,1.9943318
PU-212,1.9943318
PU-213,1.9943318
PU-214,1.9943318
PU-215,1.9943318
PU-216,2.055613
PU-217,1.9943318
PU-218,1.9943318
PU-219,1.9943318
PU-220,1.9943318
PU-221,1.9943318
PU-222,1.9943318
PU-223,2.0272796
PU-224,1.9943318
PU-225,2.0559874
PU-226,1.9943318
PU-227,1.9943318
